CVE-2021-23463,com.h2database:h2,io.nflow:nflow-netty,./cloned_repo/NitorCreations:nflow,0fbc0feca0,['2014-05-30T15:10:33+03:00benign']
CVE-2021-44228,org.apache.logging.log4j:log4j-core,com.github.abagabagon:verifico,./cloned_repo/abagabagon:verifico,e35d185b96,
CVE-2020-26945,org.mybatis:mybatis,com.baayso:commons,./cloned_repo/baayso:commons,a01d1d5dcd,['2018-12-04T14:50:25+08:00malicious']
CVE-2014-0114,commons-beanutils:commons-beanutils,de.elnarion.util:ddlutils,./cloned_repo/devlauer:ddlutils,fcb1c2b5e8,['2018-06-24T21:40:13+02:00malicious']
CVE-2020-15250,junit:junit,com.github.jpmorganchase.lint-assert:core,./cloned_repo/jpmorganchase:java-lint-assert,d17790d0ac,
CVE-2019-10088,org.apache.tika:tika-core,org.restheart:restheart,./cloned_repo/SoftInstigate:restheart,7eb3bcf3d0,['2014-10-28T18:53:38+01:00benign']
CVE-2018-10237,com.google.guava:guava,com.sap.devops.cmclient:ci-integration-lib,./cloned_repo/SAP:devops-cm-client,b2f7d6ff9e,['2018-02-01T13:25:44+01:00benign']
CVE-2021-45046,org.apache.logging.log4j:log4j-core,gov.nasa.pds:registry-common,./cloned_repo/NASA-PDS:pds-registry-common,42d03b6d72,"['2021-06-28T17:43:58-07:00benign', '2021-09-29T16:00:44-07:00malicious', '2022-01-11T13:04:17-05:00benign']"
CVE-2020-13692,org.postgresql:postgresql,org.n52.series.db:generator,./cloned_repo/52North:series-hibernate,79d88f5fa4,['2018-12-12T18:43:44+01:00benign']
CVE-2021-44832,org.apache.logging.log4j:log4j-core,com.h3xstream.retirejs:retirejs-zap-plugin,./cloned_repo/h3xstream:burp-retire-js,931334ebc8,['2021-06-21T16:42:02-04:00malicious']
CVE-2019-17571,org.apache.logging.log4j:log4j-core,de.javatux:j4cups,./cloned_repo/oboehm:j4cups,aec8392262,"['2018-02-09T21:32:58+01:00benign', '2018-02-14T20:26:39+01:00malicious', '2020-09-03T22:23:54+02:00benign']"
CVE-2020-15250,junit:junit,com.siemens.oss.industrialbenchmark:industrialbenchmark,./cloned_repo/siemens:industrialbenchmark,1b1d6f0860,['2016-10-12T16:58:43+02:00benign']
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind,com.panforge.demeter:demeter-core,./cloned_repo/pandzel:Demeter,b23bf6d0f6,"['2019-04-29T08:41:25-07:00benign', '2019-05-08T20:32:36-07:00malicious', '2019-10-02T16:01:11-07:00benign']"
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind,com.github.useful-solutions:tosamara-sdk,./cloned_repo/useful-solutions:tosamara-sdk,e90556fd72,"['2019-02-28T09:50:19+04:00malicious', '2020-03-12T10:48:55+04:00benign']"
CVE-2020-15250,junit:junit,com.numdata:numdata-db,./cloned_repo/Numdata:numdata-open,a692536f0e,"['2017-10-17T09:08:23+02:00malicious', '2022-01-05T15:31:36+01:00benign']"
CVE-2020-15250,junit:junit,edu.stanford.protege:ontology-browser-owlmanager,./cloned_repo/co-ode-owl-plugins:ontology-browser,00fcf72ef4,"['2009-07-30T10:46:46+00:00benign', '2015-12-11T17:19:15-08:00malicious']"
CVE-2016-3674,com.thoughtworks.xstream:xstream,com.servicelibre:jxsl,./cloned_repo/mercibe:jxsl,7014eff01d,"['2011-07-03T03:28:33+00:00benign', '2011-07-03T04:30:17+00:00malicious', '2011-07-03T04:34:01+00:00benign', '2019-02-18T09:15:09-05:00malicious']"
CVE-2018-1332,org.apache.storm:storm-core,com.salesforce.storm:dynamic-spout,./cloned_repo/salesforce:storm-dynamic-spout,1dd371f9da,['2017-10-12T23:20:24-04:00malicious']
CVE-2021-39141,com.thoughtworks.xstream:xstream,com.swiftmq:swiftmq-client,./cloned_repo/iitsoftware:swiftmq-client,9506bd2e6e,"['2019-08-17T14:30:22+02:00malicious', '2021-08-31T17:20:36+02:00benign']"
CVE-2021-39149,com.thoughtworks.xstream:xstream,de.alpharogroup:email-tails,./cloned_repo/lightblueseas:email-tails,997627a510,['2016-09-03T18:49:06+02:00benign']
CVE-2021-39139,com.thoughtworks.xstream:xstream,de.alpharogroup:email-tails,./cloned_repo/lightblueseas:email-tails,997627a510,"['2016-09-03T18:49:06+02:00malicious', '2022-02-28T16:10:20+01:00benign']"
CVE-2019-16943,com.fasterxml.jackson.core:jackson-databind,org.kiwitcms.java:kiwitcms-junit-plugin,./cloned_repo/kiwitcms:junit-plugin,f05048fa8b,"['2019-03-21T22:58:53+02:00malicious', '2019-11-10T18:56:35+02:00benign']"
CVE-2021-37714,org.jsoup:jsoup,com.github.btheu.estivate:estivate,./cloned_repo/btheu:estivate,22adfa9009,"['2016-04-01T12:06:40+02:00malicious', '2021-12-08T19:41:13+00:00benign']"
CVE-2014-8152,org.apache.santuario:xmlsec,com.googlecode.xades4j:xades4j,./cloned_repo/luisgoncalves:xades4j,132bdae6d2,"['2011-02-07T21:41:40+00:00benign', '2014-10-05T16:09:32+01:00malicious', '2017-09-14T23:12:14+01:00benign']"
CVE-2021-39151,com.thoughtworks.xstream:xstream,com.swiftmq:swiftmq-client,./cloned_repo/iitsoftware:swiftmq-client,9506bd2e6e,"['2019-08-17T14:30:22+02:00malicious', '2021-08-31T17:20:36+02:00benign']"
CVE-2021-29425,commons-io:commons-io,com.gooddata:gooddata-rest-common,./cloned_repo/gooddata:gooddata-rest-common,6e4441a03c,['2017-09-08T14:23:57+02:00malicious']
CVE-2020-26259,com.thoughtworks.xstream:xstream,com.sangupta:jerry-core,./cloned_repo/sangupta:jerry-core,380b8ce5df,"['2014-02-08T11:00:08+05:18benign', '2014-10-28T21:29:25+05:18malicious']"
CVE-2021-39141,com.thoughtworks.xstream:xstream,com.sangupta:jerry-core,./cloned_repo/sangupta:jerry-core,380b8ce5df,"['2014-02-08T11:00:08+05:18benign', '2019-02-20T13:12:29-08:00malicious']"
CVE-2017-7957,com.thoughtworks.xstream:xstream,de.viaboxx:nlstools,./cloned_repo/viaboxxsystems:nlstools,2cf1801c46,"['2011-07-21T08:40:10+00:00benign', '2014-09-19T21:01:05+00:00malicious', '2018-03-12T13:49:54+01:00benign']"
CVE-2021-29425,commons-io:commons-io,com.sangupta:jerry-core,./cloned_repo/sangupta:jerry-core,3b9ffba92f,['2014-02-08T11:00:08+05:18malicious']
CVE-2021-21349,com.thoughtworks.xstream:xstream,com.xceptance:xlt,./cloned_repo/Xceptance:XLT,c11b5e4a66,"['2020-02-24T16:56:34+01:00malicious', '2021-06-10T18:30:34+02:00benign']"
CVE-2017-5637,org.apache.zookeeper:zookeeper,org.majordodo:majordodo-client,./cloned_repo/diennea:majordodo,2536358bbc,"['2015-11-03T17:23:19+01:00malicious', '2017-12-12T15:16:56+01:00benign']"
